StockCode,date,units,horizon_step,prediction,model,fold,origin
21982,2011-12-04,27.0,4,613.0,Naive (last week),8,2011-11-06
22086,2011-11-13,1436.0,1,1745.0,Naive (last week),8,2011-11-06
22086,2011-11-20,2161.0,2,1745.0,Naive (last week),8,2011-11-06
22086,2011-11-27,1692.0,3,1745.0,Naive (last week),8,2011-11-06
22086,2011-12-04,1564.0,4,1745.0,Naive (last week),8,2011-11-06
22151,2011-11-13,60.0,1,155.0,Naive (last week),8,2011-11-06
22151,2011-11-20,124.0,2,155.0,Naive (last week),8,2011-11-06
22151,2011-11-27,262.0,3,155.0,Naive (last week),8,2011-11-06
22151,2011-12-04,239.0,4,155.0,Naive (last week),8,2011-11-06
22178,2011-11-13,288.0,1,359.0,Naive (last week),8,2011-11-06
22178,2011-11-20,449.0,2,359.0,Naive (last week),8,2011-11-06
22178,2011-11-27,373.0,3,359.0,Naive (last week),8,2011-11-06
22178,2011-12-04,755.0,4,359.0,Naive (last week),8,2011-11-06
22197,2011-11-13,3900.0,1,1156.0,Naive (last week),8,2011-11-06
22197,2011-11-20,3145.0,2,1156.0,Naive (last week),8,2011-11-06
22197,2011-11-27,2955.0,3,1156.0,Naive (last week),8,2011-11-06
22197,2011-12-04,3275.0,4,1156.0,Naive (last week),8,2011-11-06
22355,2011-11-13,470.0,1,274.0,Naive (last week),8,2011-11-06
22355,2011-11-20,441.0,2,274.0,Naive (last week),8,2011-11-06
22355,2011-11-27,671.0,3,274.0,Naive (last week),8,2011-11-06
22355,2011-12-04,712.0,4,274.0,Naive (last week),8,2011-11-06
22386,2011-11-13,516.0,1,313.0,Naive (last week),8,2011-11-06
22386,2011-11-20,522.0,2,313.0,Naive (last week),8,2011-11-06
22386,2011-11-27,253.0,3,313.0,Naive (last week),8,2011-11-06
22386,2011-12-04,436.0,4,313.0,Naive (last week),8,2011-11-06
22411,2011-11-13,627.0,1,91.0,Naive (last week),8,2011-11-06
22411,2011-11-20,290.0,2,91.0,Naive (last week),8,2011-11-06
22411,2011-11-27,356.0,3,91.0,Naive (last week),8,2011-11-06
22411,2011-12-04,340.0,4,91.0,Naive (last week),8,2011-11-06
22423,2011-11-13,169.0,1,279.0,Naive (last week),8,2011-11-06
22423,2011-11-20,235.0,2,279.0,Naive (last week),8,2011-11-06
22423,2011-11-27,261.0,3,279.0,Naive (last week),8,2011-11-06
22423,2011-12-04,236.0,4,279.0,Naive (last week),8,2011-11-06
22469,2011-11-13,305.0,1,1042.0,Naive (last week),8,2011-11-06
22469,2011-11-20,361.0,2,1042.0,Naive (last week),8,2011-11-06
22469,2011-11-27,213.0,3,1042.0,Naive (last week),8,2011-11-06
22469,2011-12-04,809.0,4,1042.0,Naive (last week),8,2011-11-06
22492,2011-11-13,1724.0,1,226.0,Naive (last week),8,2011-11-06
22492,2011-11-20,679.0,2,226.0,Naive (last week),8,2011-11-06
22492,2011-11-27,402.0,3,226.0,Naive (last week),8,2011-11-06
22492,2011-12-04,301.0,4,226.0,Naive (last week),8,2011-11-06
22616,2011-11-13,254.0,1,702.0,Naive (last week),8,2011-11-06
22616,2011-11-20,1351.0,2,702.0,Naive (last week),8,2011-11-06
22616,2011-11-27,101.0,3,702.0,Naive (last week),8,2011-11-06
22616,2011-12-04,636.0,4,702.0,Naive (last week),8,2011-11-06
22952,2011-11-13,1296.0,1,568.0,Naive (last week),8,2011-11-06
22952,2011-11-20,1088.0,2,568.0,Naive (last week),8,2011-11-06
22952,2011-11-27,619.0,3,568.0,Naive (last week),8,2011-11-06
22952,2011-12-04,1033.0,4,568.0,Naive (last week),8,2011-11-06
23084,2011-11-13,2646.0,1,2672.0,Naive (last week),8,2011-11-06
23084,2011-11-20,4279.0,2,2672.0,Naive (last week),8,2011-11-06
23084,2011-11-27,2343.0,3,2672.0,Naive (last week),8,2011-11-06
23084,2011-12-04,4460.0,4,2672.0,Naive (last week),8,2011-11-06
23166,2011-11-13,85.0,1,33.0,Naive (last week),8,2011-11-06
23166,2011-11-20,36.0,2,33.0,Naive (last week),8,2011-11-06
23166,2011-11-27,422.0,3,33.0,Naive (last week),8,2011-11-06
23166,2011-12-04,119.0,4,33.0,Naive (last week),8,2011-11-06
23843,2011-11-13,0.0,1,0.0,Naive (last week),8,2011-11-06
23843,2011-11-20,0.0,2,0.0,Naive (last week),8,2011-11-06
23843,2011-11-27,0.0,3,0.0,Naive (last week),8,2011-11-06
23843,2011-12-04,0.0,4,0.0,Naive (last week),8,2011-11-06
47566,2011-11-13,135.0,1,102.0,Naive (last week),8,2011-11-06
47566,2011-11-20,218.0,2,102.0,Naive (last week),8,2011-11-06
47566,2011-11-27,455.0,3,102.0,Naive (last week),8,2011-11-06
47566,2011-12-04,105.0,4,102.0,Naive (last week),8,2011-11-06
71459,2011-11-13,232.0,1,100.0,Naive (last week),8,2011-11-06
71459,2011-11-20,384.0,2,100.0,Naive (last week),8,2011-11-06
71459,2011-11-27,60.0,3,100.0,Naive (last week),8,2011-11-06
71459,2011-12-04,124.0,4,100.0,Naive (last week),8,2011-11-06
84077,2011-11-13,1167.0,1,974.0,Naive (last week),8,2011-11-06
84077,2011-11-20,1170.0,2,974.0,Naive (last week),8,2011-11-06
84077,2011-11-27,915.0,3,974.0,Naive (last week),8,2011-11-06
84077,2011-12-04,689.0,4,974.0,Naive (last week),8,2011-11-06
84347,2011-11-13,596.0,1,319.0,Naive (last week),8,2011-11-06
84347,2011-11-20,735.0,2,319.0,Naive (last week),8,2011-11-06
84347,2011-11-27,1170.0,3,319.0,Naive (last week),8,2011-11-06
84347,2011-12-04,729.0,4,319.0,Naive (last week),8,2011-11-06
84568,2011-11-13,43.0,1,30.0,Naive (last week),8,2011-11-06
84568,2011-11-20,319.0,2,30.0,Naive (last week),8,2011-11-06
84568,2011-11-27,362.0,3,30.0,Naive (last week),8,2011-11-06
84568,2011-12-04,354.0,4,30.0,Naive (last week),8,2011-11-06
84755,2011-11-13,324.0,1,108.0,Naive (last week),8,2011-11-06
84755,2011-11-20,152.0,2,108.0,Naive (last week),8,2011-11-06
84755,2011-11-27,348.0,3,108.0,Naive (last week),8,2011-11-06
84755,2011-12-04,40.0,4,108.0,Naive (last week),8,2011-11-06
84879,2011-11-13,1748.0,1,968.0,Naive (last week),8,2011-11-06
84879,2011-11-20,1326.0,2,968.0,Naive (last week),8,2011-11-06
84879,2011-11-27,1037.0,3,968.0,Naive (last week),8,2011-11-06
84879,2011-12-04,953.0,4,968.0,Naive (last week),8,2011-11-06
84946,2011-11-13,1079.0,1,865.0,Naive (last week),8,2011-11-06
84946,2011-11-20,815.0,2,865.0,Naive (last week),8,2011-11-06
84946,2011-11-27,577.0,3,865.0,Naive (last week),8,2011-11-06
84946,2011-12-04,489.0,4,865.0,Naive (last week),8,2011-11-06
84970S,2011-11-13,54.0,1,93.0,Naive (last week),8,2011-11-06
84970S,2011-11-20,84.0,2,93.0,Naive (last week),8,2011-11-06
84970S,2011-11-27,203.0,3,93.0,Naive (last week),8,2011-11-06
84970S,2011-12-04,277.0,4,93.0,Naive (last week),8,2011-11-06
84991,2011-11-13,197.0,1,263.0,Naive (last week),8,2011-11-06
84991,2011-11-20,547.0,2,263.0,Naive (last week),8,2011-11-06
84991,2011-11-27,360.0,3,263.0,Naive (last week),8,2011-11-06
84991,2011-12-04,136.0,4,263.0,Naive (last week),8,2011-11-06
84992,2011-11-13,135.0,1,90.0,Naive (last week),8,2011-11-06
84992,2011-11-20,472.0,2,90.0,Naive (last week),8,2011-11-06
84992,2011-11-27,106.0,3,90.0,Naive (last week),8,2011-11-06
84992,2011-12-04,209.0,4,90.0,Naive (last week),8,2011-11-06
85099B,2011-11-13,2200.0,1,1063.0,Naive (last week),8,2011-11-06
85099B,2011-11-20,1602.0,2,1063.0,Naive (last week),8,2011-11-06
85099B,2011-11-27,753.0,3,1063.0,Naive (last week),8,2011-11-06
85099B,2011-12-04,1050.0,4,1063.0,Naive (last week),8,2011-11-06
85099C,2011-11-13,353.0,1,100.0,Naive (last week),8,2011-11-06
85099C,2011-11-20,620.0,2,100.0,Naive (last week),8,2011-11-06
85099C,2011-11-27,203.0,3,100.0,Naive (last week),8,2011-11-06
85099C,2011-12-04,414.0,4,100.0,Naive (last week),8,2011-11-06
85099F,2011-11-13,311.0,1,203.0,Naive (last week),8,2011-11-06
85099F,2011-11-20,196.0,2,203.0,Naive (last week),8,2011-11-06
85099F,2011-11-27,52.0,3,203.0,Naive (last week),8,2011-11-06
85099F,2011-12-04,436.0,4,203.0,Naive (last week),8,2011-11-06
85123A,2011-11-13,594.0,1,1707.0,Naive (last week),8,2011-11-06
85123A,2011-11-20,1326.0,2,1707.0,Naive (last week),8,2011-11-06
85123A,2011-11-27,904.0,3,1707.0,Naive (last week),8,2011-11-06
85123A,2011-12-04,731.0,4,1707.0,Naive (last week),8,2011-11-06
15036,2011-11-13,107.0,1,130.0,Seasonal naive (52w),8,2011-11-06
15036,2011-11-20,104.0,2,355.0,Seasonal naive (52w),8,2011-11-06
15036,2011-11-27,237.0,3,927.0,Seasonal naive (52w),8,2011-11-06
15036,2011-12-04,143.0,4,205.0,Seasonal naive (52w),8,2011-11-06
16014,2011-11-13,10.0,1,6.0,Seasonal naive (52w),8,2011-11-06
16014,2011-11-20,0.0,2,0.0,Seasonal naive (52w),8,2011-11-06
16014,2011-11-27,514.0,3,0.0,Seasonal naive (52w),8,2011-11-06
16014,2011-12-04,71.0,4,28.0,Seasonal naive (52w),8,2011-11-06
17003,2011-11-13,109.0,1,548.0,Seasonal naive (52w),8,2011-11-06
17003,2011-11-20,315.0,2,1522.0,Seasonal naive (52w),8,2011-11-06
17003,2011-11-27,474.0,3,1757.0,Seasonal naive (52w),8,2011-11-06
17003,2011-12-04,130.0,4,1596.0,Seasonal naive (52w),8,2011-11-06
20724,2011-11-13,552.0,1,310.0,Seasonal naive (52w),8,2011-11-06
20724,2011-11-20,455.0,2,485.0,Seasonal naive (52w),8,2011-11-06
20724,2011-11-27,735.0,3,362.0,Seasonal naive (52w),8,2011-11-06
20724,2011-12-04,550.0,4,286.0,Seasonal naive (52w),8,2011-11-06
20725,2011-11-13,556.0,1,264.0,Seasonal naive (52w),8,2011-11-06
20725,2011-11-20,650.0,2,669.0,Seasonal naive (52w),8,2011-11-06
20725,2011-11-27,276.0,3,327.0,Seasonal naive (52w),8,2011-11-06
20725,2011-12-04,331.0,4,511.0,Seasonal naive (52w),8,2011-11-06
20727,2011-11-13,266.0,1,305.0,Seasonal naive (52w),8,2011-11-06
20727,2011-11-20,389.0,2,141.0,Seasonal naive (52w),8,2011-11-06
20727,2011-11-27,351.0,3,279.0,Seasonal naive (52w),8,2011-11-06
20727,2011-12-04,285.0,4,698.0,Seasonal naive (52w),8,2011-11-06
21080,2011-11-13,256.0,1,108.0,Seasonal naive (52w),8,2011-11-06
21080,2011-11-20,204.0,2,399.0,Seasonal naive (52w),8,2011-11-06
21080,2011-11-27,294.0,3,226.0,Seasonal naive (52w),8,2011-11-06
21080,2011-12-04,118.0,4,990.0,Seasonal naive (52w),8,2011-11-06
21212,2011-11-13,362.0,1,896.0,Seasonal naive (52w),8,2011-11-06
21212,2011-11-20,590.0,2,1687.0,Seasonal naive (52w),8,2011-11-06
21212,2011-11-27,342.0,3,1307.0,Seasonal naive (52w),8,2011-11-06
21212,2011-12-04,546.0,4,2814.0,Seasonal naive (52w),8,2011-11-06
21213,2011-11-13,117.0,1,210.0,Seasonal naive (52w),8,2011-11-06
21213,2011-11-20,163.0,2,867.0,Seasonal naive (52w),8,2011-11-06
21213,2011-11-27,64.0,3,619.0,Seasonal naive (52w),8,2011-11-06
21213,2011-12-04,210.0,4,318.0,Seasonal naive (52w),8,2011-11-06
21232,2011-11-13,151.0,1,1010.0,Seasonal naive (52w),8,2011-11-06
21232,2011-11-20,769.0,2,431.0,Seasonal naive (52w),8,2011-11-06
21232,2011-11-27,225.0,3,554.0,Seasonal naive (52w),8,2011-11-06
21232,2011-12-04,463.0,4,1680.0,Seasonal naive (52w),8,2011-11-06
21498,2011-11-13,200.0,1,500.0,Seasonal naive (52w),8,2011-11-06
21498,2011-11-20,275.0,2,425.0,Seasonal naive (52w),8,2011-11-06
21498,2011-11-27,275.0,3,550.0,Seasonal naive (52w),8,2011-11-06
21498,2011-12-04,275.0,4,950.0,Seasonal naive (52w),8,2011-11-06
21731,2011-11-13,425.0,1,394.0,Seasonal naive (52w),8,2011-11-06
21731,2011-11-20,836.0,2,502.0,Seasonal naive (52w),8,2011-11-06
21731,2011-11-27,285.0,3,527.0,Seasonal naive (52w),8,2011-11-06
21731,2011-12-04,359.0,4,1405.0,Seasonal naive (52w),8,2011-11-06
21790,2011-11-13,792.0,1,793.0,Seasonal naive (52w),8,2011-11-06
21790,2011-11-20,758.0,2,519.0,Seasonal naive (52w),8,2011-11-06
21790,2011-11-27,432.0,3,607.0,Seasonal naive (52w),8,2011-11-06
21790,2011-12-04,667.0,4,754.0,Seasonal naive (52w),8,2011-11-06
21915,2011-11-13,661.0,1,3.0,Seasonal naive (52w),8,2011-11-06
21915,2011-11-20,351.0,2,336.0,Seasonal naive (52w),8,2011-11-06
21915,2011-11-27,22.0,3,564.0,Seasonal naive (52w),8,2011-11-06
21915,2011-12-04,1120.0,4,3432.0,Seasonal naive (52w),8,2011-11-06
21931,2011-11-13,507.0,1,655.0,Seasonal naive (52w),8,2011-11-06
21931,2011-11-20,189.0,2,393.0,Seasonal naive (52w),8,2011-11-06
21931,2011-11-27,212.0,3,427.0,Seasonal naive (52w),8,2011-11-06
21931,2011-12-04,258.0,4,390.0,Seasonal naive (52w),8,2011-11-06
21975,2011-11-13,137.0,1,172.0,Seasonal naive (52w),8,2011-11-06
21975,2011-11-20,176.0,2,468.0,Seasonal naive (52w),8,2011-11-06
21975,2011-11-27,238.0,3,114.0,Seasonal naive (52w),8,2011-11-06
21975,2011-12-04,100.0,4,300.0,Seasonal naive (52w),8,2011-11-06
21977,2011-11-13,303.0,1,563.0,Seasonal naive (52w),8,2011-11-06
21977,2011-11-20,415.0,2,777.0,Seasonal naive (52w),8,2011-11-06
21977,2011-11-27,392.0,3,895.0,Seasonal naive (52w),8,2011-11-06
21977,2011-12-04,239.0,4,1077.0,Seasonal naive (52w),8,2011-11-06
21980,2011-11-13,70.0,1,295.0,Seasonal naive (52w),8,2011-11-06
21980,2011-11-20,74.0,2,205.0,Seasonal naive (52w),8,2011-11-06
21980,2011-11-27,91.0,3,608.0,Seasonal naive (52w),8,2011-11-06
21980,2011-12-04,30.0,4,326.0,Seasonal naive (52w),8,2011-11-06
21981,2011-11-13,45.0,1,86.0,Seasonal naive (52w),8,2011-11-06
21981,2011-11-20,82.0,2,215.0,Seasonal naive (52w),8,2011-11-06
21981,2011-11-27,53.0,3,124.0,Seasonal naive (52w),8,2011-11-06
21981,2011-12-04,13.0,4,405.0,Seasonal naive (52w),8,2011-11-06
21982,2011-11-13,71.0,1,404.0,Seasonal naive (52w),8,2011-11-06
21982,2011-11-20,166.0,2,341.0,Seasonal naive (52w),8,2011-11-06
21982,2011-11-27,97.0,3,1004.0,Seasonal naive (52w),8,2011-11-06
21982,2011-12-04,27.0,4,443.0,Seasonal naive (52w),8,2011-11-06
22086,2011-11-13,1436.0,1,1675.0,Seasonal naive (52w),8,2011-11-06
22086,2011-11-20,2161.0,2,1791.0,Seasonal naive (52w),8,2011-11-06
22086,2011-11-27,1692.0,3,1756.0,Seasonal naive (52w),8,2011-11-06
22086,2011-12-04,1564.0,4,1832.0,Seasonal naive (52w),8,2011-11-06
22151,2011-11-13,60.0,1,322.0,Seasonal naive (52w),8,2011-11-06
22151,2011-11-20,124.0,2,239.0,Seasonal naive (52w),8,2011-11-06
22151,2011-11-27,262.0,3,224.0,Seasonal naive (52w),8,2011-11-06
22151,2011-12-04,239.0,4,332.0,Seasonal naive (52w),8,2011-11-06
22178,2011-11-13,288.0,1,1033.0,Seasonal naive (52w),8,2011-11-06
22178,2011-11-20,449.0,2,454.0,Seasonal naive (52w),8,2011-11-06
22178,2011-11-27,373.0,3,1857.0,Seasonal naive (52w),8,2011-11-06
22178,2011-12-04,755.0,4,349.0,Seasonal naive (52w),8,2011-11-06
22197,2011-11-13,3900.0,1,4115.0,Seasonal naive (52w),8,2011-11-06
22197,2011-11-20,3145.0,2,1746.0,Seasonal naive (52w),8,2011-11-06
22197,2011-11-27,2955.0,3,2207.0,Seasonal naive (52w),8,2011-11-06
22197,2011-12-04,3275.0,4,1176.0,Seasonal naive (52w),8,2011-11-06
22355,2011-11-13,470.0,1,448.0,Seasonal naive (52w),8,2011-11-06
22355,2011-11-20,441.0,2,464.0,Seasonal naive (52w),8,2011-11-06
22355,2011-11-27,671.0,3,801.0,Seasonal naive (52w),8,2011-11-06
22355,2011-12-04,712.0,4,920.0,Seasonal naive (52w),8,2011-11-06
22386,2011-11-13,516.0,1,659.0,Seasonal naive (52w),8,2011-11-06
22386,2011-11-20,522.0,2,699.0,Seasonal naive (52w),8,2011-11-06
22386,2011-11-27,253.0,3,273.0,Seasonal naive (52w),8,2011-11-06
22386,2011-12-04,436.0,4,370.0,Seasonal naive (52w),8,2011-11-06
22411,2011-11-13,627.0,1,688.0,Seasonal naive (52w),8,2011-11-06
22411,2011-11-20,290.0,2,507.0,Seasonal naive (52w),8,2011-11-06
22411,2011-11-27,356.0,3,266.0,Seasonal naive (52w),8,2011-11-06
22411,2011-12-04,340.0,4,427.0,Seasonal naive (52w),8,2011-11-06
22423,2011-11-13,169.0,1,572.0,Seasonal naive (52w),8,2011-11-06
22423,2011-11-20,235.0,2,573.0,Seasonal naive (52w),8,2011-11-06
22423,2011-11-27,261.0,3,511.0,Seasonal naive (52w),8,2011-11-06
22423,2011-12-04,236.0,4,1551.0,Seasonal naive (52w),8,2011-11-06
22469,2011-11-13,305.0,1,22.0,Seasonal naive (52w),8,2011-11-06
22469,2011-11-20,361.0,2,19.0,Seasonal naive (52w),8,2011-11-06
22469,2011-11-27,213.0,3,1046.0,Seasonal naive (52w),8,2011-11-06
22469,2011-12-04,809.0,4,954.0,Seasonal naive (52w),8,2011-11-06
22492,2011-11-13,1724.0,1,515.0,Seasonal naive (52w),8,2011-11-06
22492,2011-11-20,679.0,2,797.0,Seasonal naive (52w),8,2011-11-06
22492,2011-11-27,402.0,3,472.0,Seasonal naive (52w),8,2011-11-06
22492,2011-12-04,301.0,4,1052.0,Seasonal naive (52w),8,2011-11-06
22616,2011-11-13,254.0,1,3263.0,Seasonal naive (52w),8,2011-11-06
22616,2011-11-20,1351.0,2,1121.0,Seasonal naive (52w),8,2011-11-06
22616,2011-11-27,101.0,3,394.0,Seasonal naive (52w),8,2011-11-06
22616,2011-12-04,636.0,4,1542.0,Seasonal naive (52w),8,2011-11-06
22952,2011-11-13,1296.0,1,1366.0,Seasonal naive (52w),8,2011-11-06
22952,2011-11-20,1088.0,2,2109.0,Seasonal naive (52w),8,2011-11-06
22952,2011-11-27,619.0,3,824.0,Seasonal naive (52w),8,2011-11-06
22952,2011-12-04,1033.0,4,1013.0,Seasonal naive (52w),8,2011-11-06
23084,2011-11-13,2646.0,1,0.0,Seasonal naive (52w),8,2011-11-06
23084,2011-11-20,4279.0,2,0.0,Seasonal naive (52w),8,2011-11-06
23084,2011-11-27,2343.0,3,0.0,Seasonal naive (52w),8,2011-11-06
23084,2011-12-04,4460.0,4,0.0,Seasonal naive (52w),8,2011-11-06
23166,2011-11-13,85.0,1,0.0,Seasonal naive (52w),8,2011-11-06
23166,2011-11-20,36.0,2,0.0,Seasonal naive (52w),8,2011-11-06
23166,2011-11-27,422.0,3,0.0,Seasonal naive (52w),8,2011-11-06
23166,2011-12-04,119.0,4,0.0,Seasonal naive (52w),8,2011-11-06
23843,2011-11-13,0.0,1,0.0,Seasonal naive (52w),8,2011-11-06
23843,2011-11-20,0.0,2,0.0,Seasonal naive (52w),8,2011-11-06
23843,2011-11-27,0.0,3,0.0,Seasonal naive (52w),8,2011-11-06
23843,2011-12-04,0.0,4,0.0,Seasonal naive (52w),8,2011-11-06
47566,2011-11-13,135.0,1,98.0,Seasonal naive (52w),8,2011-11-06
47566,2011-11-20,218.0,2,286.0,Seasonal naive (52w),8,2011-11-06
47566,2011-11-27,455.0,3,67.0,Seasonal naive (52w),8,2011-11-06
47566,2011-12-04,105.0,4,88.0,Seasonal naive (52w),8,2011-11-06
71459,2011-11-13,232.0,1,307.0,Seasonal naive (52w),8,2011-11-06
71459,2011-11-20,384.0,2,81.0,Seasonal naive (52w),8,2011-11-06
71459,2011-11-27,60.0,3,136.0,Seasonal naive (52w),8,2011-11-06
71459,2011-12-04,124.0,4,604.0,Seasonal naive (52w),8,2011-11-06
84077,2011-11-13,1167.0,1,2556.0,Seasonal naive (52w),8,2011-11-06
84077,2011-11-20,1170.0,2,826.0,Seasonal naive (52w),8,2011-11-06
84077,2011-11-27,915.0,3,629.0,Seasonal naive (52w),8,2011-11-06
84077,2011-12-04,689.0,4,7063.0,Seasonal naive (52w),8,2011-11-06
84347,2011-11-13,596.0,1,417.0,Seasonal naive (52w),8,2011-11-06
84347,2011-11-20,735.0,2,1426.0,Seasonal naive (52w),8,2011-11-06
84347,2011-11-27,1170.0,3,647.0,Seasonal naive (52w),8,2011-11-06
84347,2011-12-04,729.0,4,1636.0,Seasonal naive (52w),8,2011-11-06
84568,2011-11-13,43.0,1,309.0,Seasonal naive (52w),8,2011-11-06
84568,2011-11-20,319.0,2,637.0,Seasonal naive (52w),8,2011-11-06
84568,2011-11-27,362.0,3,1452.0,Seasonal naive (52w),8,2011-11-06
84568,2011-12-04,354.0,4,0.0,Seasonal naive (52w),8,2011-11-06
84755,2011-11-13,324.0,1,152.0,Seasonal naive (52w),8,2011-11-06
84755,2011-11-20,152.0,2,170.0,Seasonal naive (52w),8,2011-11-06
84755,2011-11-27,348.0,3,80.0,Seasonal naive (52w),8,2011-11-06
84755,2011-12-04,40.0,4,424.0,Seasonal naive (52w),8,2011-11-06
84879,2011-11-13,1748.0,1,5584.0,Seasonal naive (52w),8,2011-11-06
84879,2011-11-20,1326.0,2,1476.0,Seasonal naive (52w),8,2011-11-06
84879,2011-11-27,1037.0,3,947.0,Seasonal naive (52w),8,2011-11-06
84879,2011-12-04,953.0,4,2096.0,Seasonal naive (52w),8,2011-11-06
84946,2011-11-13,1079.0,1,1321.0,Seasonal naive (52w),8,2011-11-06
84946,2011-11-20,815.0,2,879.0,Seasonal naive (52w),8,2011-11-06
84946,2011-11-27,577.0,3,1036.0,Seasonal naive (52w),8,2011-11-06
84946,2011-12-04,489.0,4,1153.0,Seasonal naive (52w),8,2011-11-06
84970S,2011-11-13,54.0,1,383.0,Seasonal naive (52w),8,2011-11-06
84970S,2011-11-20,84.0,2,549.0,Seasonal naive (52w),8,2011-11-06
84970S,2011-11-27,203.0,3,483.0,Seasonal naive (52w),8,2011-11-06
84970S,2011-12-04,277.0,4,518.0,Seasonal naive (52w),8,2011-11-06
84991,2011-11-13,197.0,1,562.0,Seasonal naive (52w),8,2011-11-06
84991,2011-11-20,547.0,2,767.0,Seasonal naive (52w),8,2011-11-06
84991,2011-11-27,360.0,3,214.0,Seasonal naive (52w),8,2011-11-06
84991,2011-12-04,136.0,4,691.0,Seasonal naive (52w),8,2011-11-06
84992,2011-11-13,135.0,1,161.0,Seasonal naive (52w),8,2011-11-06
84992,2011-11-20,472.0,2,2094.0,Seasonal naive (52w),8,2011-11-06
84992,2011-11-27,106.0,3,281.0,Seasonal naive (52w),8,2011-11-06
84992,2011-12-04,209.0,4,402.0,Seasonal naive (52w),8,2011-11-06
85099B,2011-11-13,2200.0,1,2129.0,Seasonal naive (52w),8,2011-11-06
85099B,2011-11-20,1602.0,2,1215.0,Seasonal naive (52w),8,2011-11-06
85099B,2011-11-27,753.0,3,1223.0,Seasonal naive (52w),8,2011-11-06
85099B,2011-12-04,1050.0,4,2459.0,Seasonal naive (52w),8,2011-11-06
85099C,2011-11-13,353.0,1,676.0,Seasonal naive (52w),8,2011-11-06
85099C,2011-11-20,620.0,2,469.0,Seasonal naive (52w),8,2011-11-06
85099C,2011-11-27,203.0,3,216.0,Seasonal naive (52w),8,2011-11-06
85099C,2011-12-04,414.0,4,504.0,Seasonal naive (52w),8,2011-11-06
85099F,2011-11-13,311.0,1,1185.0,Seasonal naive (52w),8,2011-11-06
85099F,2011-11-20,196.0,2,333.0,Seasonal naive (52w),8,2011-11-06
85099F,2011-11-27,52.0,3,175.0,Seasonal naive (52w),8,2011-11-06
85099F,2011-12-04,436.0,4,199.0,Seasonal naive (52w),8,2011-11-06
85123A,2011-11-13,594.0,1,1626.0,Seasonal naive (52w),8,2011-11-06
85123A,2011-11-20,1326.0,2,891.0,Seasonal naive (52w),8,2011-11-06
85123A,2011-11-27,904.0,3,2155.0,Seasonal naive (52w),8,2011-11-06
85123A,2011-12-04,731.0,4,2670.0,Seasonal naive (52w),8,2011-11-06
15036,2011-11-13,107.0,1,150.5,Moving average (4w),8,2011-11-06
15036,2011-11-20,104.0,2,150.5,Moving average (4w),8,2011-11-06
15036,2011-11-27,237.0,3,150.5,Moving average (4w),8,2011-11-06
15036,2011-12-04,143.0,4,150.5,Moving average (4w),8,2011-11-06
16014,2011-11-13,10.0,1,765.25,Moving average (4w),8,2011-11-06
16014,2011-11-20,0.0,2,765.25,Moving average (4w),8,2011-11-06
16014,2011-11-27,514.0,3,765.25,Moving average (4w),8,2011-11-06
